NO,Project,commenttext,label,commenttype
1136,Tomcat,"/**
 * Extends {@link AjpMessage} to provide additional methods for reading from the
 * message.
 * TODO: See if it makes sense for any/all of these methods to be transferred to
 *       AjpMessage
 */",Design,14
1137,Tomcat,"/**
 * Extends {@link AjpMessage} to provide additional methods for writing to the
 * message.
 * TODO: See if it makes sense for any/all of these methods to be transferred to
 *       AjpMessage
 */",Design,14
1138,Tomcat,"/**
 * Filter that attempts to force MS WebDAV clients connecting on port 80 to use
 * a WebDAV client that actually works. Other workarounds that might help
 * include:
 * <ul>
 *   <li>Specifying the port, even if it is port 80, when trying to connect.</li>
 *   <li>Canceling the first authentication dialog box and then trying to
 *       reconnect.</li>
 * </ul>
 * 
 * Generally each different version of the MS client has a different set of
 * problems.
 * <p>
 * TODO: Update this filter to recognise specific MS clients and apply the
 *       appropriate workarounds for that particular client
 * <p>      
 * As a filter, this is configured in web.xml like any other Filter. You usually
 * want to map this filter to whatever your WebDAV servlet is mapped to.
 * <p>
 * In addition to the issues fixed by this Filter, the following issues have
 * also been observed that cannot be fixed by this filter. Where possible the
 * filter will add an message to the logs.
 * <p>
 * XP x64 SP2 (MiniRedir Version 3790)
 * <ul>
 *   <li>Only connects to port 80</li>
 *   <li>Unknown issue means it doesn't work</li>
 * </ul>
 */",Defect,14
1139,Tomcat,"/**
 * Filter that attempts to force MS WebDAV clients connecting on port 80 to use
 * a WebDAV client that actually works. Other workarounds that might help
 * include:
 * <ul>
 *   <li>Specifying the port, even if it is port 80, when trying to connect.</li>
 *   <li>Cancelling the first authentication dialog box and then trying to
 *       reconnect.</li>
 * </ul>
 * 
 * Generally each different version of the MS client has a different set of
 * problems.
 * <p>
 * TODO: Update this filter to recognise specific MS clients and apply the
 *       appropriate workarounds for that particular client
 * <p>      
 * As a filter, this is configured in web.xml like any other Filter. You usually
 * want to map this filter to whatever your WebDAV servlet is mapped to.
 * <p>
 * In addition to the issues fixed by this Filter, the following issues have
 * also been observed that cannot be fixed by this filter. Where possible the
 * filter will add an message to the logs.
 * <p>
 * XP x64 SP2 (MiniRedir Version 3790
 * <ul>
 *   <li>Only connects to port 80</li>
 *   <li>Requires an upper case context path</li>
 *   <li>Unknown issue means it doesn't work</li>
 * </ul>
 */",Defect,14
1140,Tomcat,"/**
 * Receives notification that there is data to be read on the upgraded
 * connection and processes it.
 *
 * TODO: Move this to a more appropriate package (TBD).
 */",Design,14
1141,Tomcat,"/**
 * Refactored from catalina.connector.InputBuffer. Renamed to avoid conflict
 * with coyote class.
 * 
 * TODO: move to coyote package.
 */",Design,14
1142,Tomcat,"/**
 * XML parsing utilities for processing web application deployment
 * descriptor and tag library descriptor files.  FIXME - make these
 * use a separate class loader for the parser to be used.
 *
 * @author Craig R. McClanahan
 * @version $Id$
 */",Design,14
1143,Tomcat,"/**
 * XML parsing utilities for processing web application deployment
 * descriptor and tag library descriptor files.  FIXME - make these
 * use a separate class loader for the parser to be used.
 *
 * @author Craig R. McClanahan
 * @version $Revision: 306152 $ $Date: 2005-03-23 22:08:01 -0600 (Wed, 23 Mar 2005) $
 */",Design,14
1144,Tomcat,"/**
	 * Proprietary method to evaluate EL expressions. XXX - This method should
	 * go away once the EL interpreter moves out of JSTL and into its own
	 * project. For now, this is necessary because the standard machinery is too
	 * slow.
	 * 
	 * @param expression
	 *            The expression to be evaluated
	 * @param expectedType
	 *            The expected resulting type
	 * @param pageContext
	 *            The page context
	 * @param functionMap
	 *            Maps prefix and name to Method
	 * @return The result of the evaluation
	 */",Design,14
1145,Tomcat,"//              case 0 : // impossible, as excluded above // 6 bits - ignore entirely // TODO not currently tested; perhaps it is impossible?",Test,14
1146,Tomcat,// -------------------- Deprecated code -------------------- // efficient long // XXX used only for headers - shouldn't be stored here.,Design,14
1147,Tomcat,// -------------------- DEPRECATED METHODS  -------------------- // May still be used in tomcat  // Never part of an official release,Design,14
1148,Tomcat,// 500 - Internal Server Error // TODO Log this properly,Defect,14
1149,Tomcat,// all contexts - hostMapper knows about hostnames and how they are mapped. // this shouldn't be needed if we want to delegate ctx management,Requirement,14
1150,Tomcat,"// Client sent invalid data. // Ignore, TODO: maybe close connection",Defect,14
1151,Tomcat,// Concurrent use of this random is unlikely to be a performance // issue as it is only used during stored password generation.,Defect,14
1152,Tomcat,// Could be a typo. Don't default to NONE since that is not // secure. Force user to fix config. Could default to REQUIRED // instead.,Design,14
1153,Tomcat,"// Coyote-specific hooking. // This could be moved out to a separate class, TomcatLite can  // work without it.",Design,14
1154,Tomcat,// create a class loader. // TODO: reimplement special 'deploy' dirs,Design,14
1155,Tomcat,// Create HTTP connection // TODO,Requirement,14
1156,Tomcat,// display-name - TODO should support multiple with language,Requirement,14
1157,Tomcat,// Do nothing // TODO Remove this action,Design,14
1158,Tomcat,// ejb-local-ref // TODO: Should support multiple description elements with language,Requirement,14
1159,Tomcat,// ejb-ref // TODO: Should support multiple description elements with language,Requirement,14
1160,Tomcat,// Empty name (not necessarily valid but checking edge cases in filter),Design,14
1161,Tomcat,// Empty value (not necessarily valid but checking edge cases in filter),Design,14
1162,Tomcat,// env-entry // TODO: Should support multiple description elements with language,Requirement,14
1163,Tomcat,// fix path on NetWare - all '/' become '\' and remove duplicate '\',Defect,14
1164,Tomcat,"// FIXME - ""*"" entries are not handled",Defect,14
1165,Tomcat,// FIXME - behavior if already started?,Design,14
1166,Tomcat,// FIXME - log configuration problem,Defect,14
1167,Tomcat,// FIXME At sender ack mode this method check only the state transfer and resend is a problem!,Design,14
1168,Tomcat,// FIXME pero -- Why container stop first? KeepAlive connections can send request!  // Stop our defined Connectors first,Defect,14
1169,Tomcat,// FIXME unregister should be here probably -- stop doing that ?,Requirement,14
1170,Tomcat,// FIXME WHy we need no duplication check?,Requirement,14
1171,Tomcat,// FIXME: Check for null ?,Defect,14
1172,Tomcat,// FIXME: maybe not the best way to handle this,Requirement,14
1173,Tomcat,// FIXME: remove also inuse senders. but then we must synch with sendMessage!,Design,14
1174,Tomcat,// FIXME: report the error,Defect,14
1175,Tomcat,// FIXME: Review lowercase policy,Requirement,14
1176,Tomcat,"// FIXME: RMI adaptor should be stopped; however, this is // undocumented in MX4J, and reports exist in the MX4J bug DB that // this doesn't work",Defect,14
1177,Tomcat,"// FIXME: setId trigger session Listener, but only chance to register manager with correct id!",Defect,14
1178,Tomcat,"// FIXME: setId trigger session Listener, but only chance to registiert manager with correct id!",Design,14
1179,Tomcat,// FIXME: should really close in case of timeout ? // FIXME: maybe comet should use an extended timeout,Defect,14
1180,Tomcat,"// FIXME: Since there's likely some structures kept in the servlet or elsewhere, // a cleanup event of some sort could be needed ?",Design,14
1181,Tomcat,"// FIXME: temporary, investigate apparent sendfile issue",Design,14
1182,Tomcat,"// FIXME: the code below doesnt belongs to here,  // this is only have sense  // in Http11, not in ajp13.. // At this point the Host header has been processed. // Override if the proxyPort/proxyHost are set ",Design,14
1183,Tomcat,// FIXME: These cause problems with downloading office docs // from IE under SSL and may not be needed for newer Mozilla // clients.,Defect,14
1184,Tomcat,"// FIXME: These tests are currently failing. // // I do not have a fix yet, but I know the following: // when trying to get ""/resourceB.jsp"" in ApplicationContext#getResource() // an Exception is caught and silently swallowed. That exception is // // java.lang.IllegalStateException: zip file closed // at java.util.jar.JarFile.getMetaInfEntryNames(Native Method) // at java.util.jar.JarFile.maybeInstantiateVerifier(JarFile.java:277) // at java.util.jar.JarFile.getInputStream(JarFile.java:381) // at org.apache.naming.resources.WARDirContext$WARResource.streamContent(WARDirContext.java:951) // at org.apache.naming.resources.ProxyDirContext.cacheLoad(ProxyDirContext.java:1578) // at org.apache.naming.resources.ProxyDirContext.cacheLookup(ProxyDirContext.java:1458) // at org.apache.naming.resources.ProxyDirContext.lookup(ProxyDirContext.java:292) // at org.apache.catalina.core.ApplicationContext.getResource(ApplicationContext.java:506) // at org.apache.catalina.core.ApplicationContextFacade.getResource(ApplicationContextFacade.java:196) // at org.apache.catalina.core.TestStandardContextResources$GetResourceServlet.doGet(TestStandardContextResources.java:126) //",Test,14
1185,Tomcat,// FIXME: These tests are currently failing. See comment in testResources2() below.,Test,14
1186,Tomcat,// FIXME: this might not be the best way to handle missing classes.,Design,14
1187,Tomcat,// FIXME: Why we remove change data from other running request? // setId also trigger resetDeltaRequest!!,Design,14
1188,Tomcat,// FIXME: would need some specific statistics gathering,Requirement,14
1189,Tomcat,// Hack for testing with Jira,Test,14
1190,Tomcat,"// Hack required by Eclipse's ""serve modules without // publishing"" feature since this backs WEB-INF/classes by // multiple locations rather than one.",Design,14
1191,Tomcat,"// If sessions already exist in DB, remove and insert again. // TODO: // * Check if ID exists in database and if so use UPDATE.",Defect,14
1192,Tomcat,"// If there are method parameters, need to invoke the expression with // those parameters. If there are multiple sets of method parameters // there should be at least that many nested expressions. // If there are more nested expressions than sets of method parameters // this may return a LambdaExpression. // If there are more sets of method parameters than nested expressions // an ELException will have been thrown by the check at the start of // this method. // If the inner most expression(s) do not require parameters then a // value will be returned once the outermost expression that does // require a parameter has been evaluated.",Design,14
1193,Tomcat,"// Inner tests are not used currently, can be reworked",Test,14
1194,Tomcat,// Integer codes for common (optional) request attribute names // XXX Unused // XXX Unused,Design,14
1195,Tomcat,// Invalid cookie value. Skip to the next semi-colon // TODO Could be a comma,Defect,14
1196,Tomcat,// Is it better to use a sync or a thread local here?,Design,14
1197,Tomcat,// it may be null if a callback is removed. //  I think the code is correct,Defect,14
1198,Tomcat,// J5TODO: Should we make this an array or a list? A list would be easier to // modify ...,Design,14
1199,Tomcat,// Load this class with the same class loader as used for // this class. Note that the Thread context class loader // should not be used since that would trigger a memory leak // in container environments.,Design,14
1200,Tomcat,"// Locate the method to be invoked, either in this MBean itself // or in the corresponding managed resource // FIXME - Accessible methods in superinterfaces?",Design,14
1201,Tomcat,// Look for a realm - that may have been configured earlier.  // If the realm is added after context - it'll set itself. // TODO: what is the use case for this ? ,Design,14
1202,Tomcat,// Looking at the repository // TODO Add support to WebResourceRoot for looking up class loader //      resoucres,Design,14
1203,Tomcat,// Magic way to force spdy - will be replaced with // a negotiation.,Design,14
1204,Tomcat,// Make sure that the necessary methods have been called on the // response. (It is possible a component may just have set the // Throwable. Tomcat won't do that but other components might.) // These are safe to call at this point as we know that the response // has not been committed.,Design,14
1205,Tomcat,// maybe it wasn't included - the ugly default will be used.,Design,14
1206,Tomcat,// message-destination // TODO: Should support multiple description elements with language // TODO: Should support multiple display-names elements with language // TODO: Should support multiple icon elements ???,Requirement,14
1207,Tomcat,// message-destination-ref // TODO: Should support multiple description elements with language,Requirement,14
1208,Tomcat,// Not a very clean solution ...,Design,14
1209,Tomcat,// not needed since the following if statement does the same thing the right way // remove later after checking,Design,14
1210,Tomcat,// not used ( polling not implemented yet ),Design,14
1211,Tomcat,// NOTE - Some elements need to be skipped based on the version of the //        specification being used. Version is validated and starts at //        2.2. The version tests used in this method take advantage of //        this.,Test,14
1212,Tomcat,// note that all links are created to be relative. this // ensures that we can move the web application that this // servlet belongs to to a different place in the url // tree and not have any harmful side effects.,Design,14
1213,Tomcat,"// Note that although the current file is undefined here, ""current"" // is not set to null just for convience, for it maybe used to // set the current (undefined) position.",Defect,14
1214,Tomcat,// Note this is a hack since nextChar only returns a single char // It is safe since %> does not require special treatment for EL // or for literals,Design,14
1215,Tomcat,"// Note: A trailing ',' does not matter in this case",Defect,14
1216,Tomcat,// Note: This could be more efficient with a dedicated Mapper //       method but such an implementation would require some //       refactoring of the Mapper to avoid copy/paste of //       existing code.,Design,14
1217,Tomcat,"// Number of tries is the number of attempts to connect to the database // during this login attempt (if we need to open the database) // This needs rewritten with better pooling support, the existing code // needs signature changes since the Prepared statements needs cached // with the connections. // The code below will try twice if there is a SQLException so the // connection may try to be opened again. On normal conditions (including // invalid login - the above is only used once.",Design,14
1218,Tomcat,// o.a.catalina.tomcat.util.http - TODO fix package // TODO rename // Tribes // suite.add Test (Tribes Test Suite.suite());,Test,14
1219,Tomcat,// Really need to unload the old class but can't do that. Do // the next best thing which is throw away the JspLoader so // a new loader will be created which will load the new // class. // TODO Are there inefficiencies between reload and the //      isOutDated() check?,Design,14
1220,Tomcat,// Register with the server  // HACK: ServerFactory should be removed...,Design,14
1221,Tomcat,// resource-env-ref // TODO: Should support multiple description elements with language,Requirement,14
1222,Tomcat,// resource-ref // TODO: Should support multiple description elements with language,Requirement,14
1223,Tomcat,// Return the results of this method invocation // FIXME - should we validate the return type?,Design,14
1224,Tomcat,// REVISIT: should we remove this error reporting?,Defect,14
1225,Tomcat,// REVISIT: XML REC says we should throw an error // in such cases. // some may object the throwing of fatalError.,Defect,14
1226,Tomcat,// security-constraint // TODO: Should support multiple display-name elements with language // TODO: Should support multiple description elements with language,Requirement,14
1227,Tomcat,"// Service shouldn't be used with embeded, so it doesn't matter",Defect,14
1228,Tomcat,// service-ref // TODO: Should support multiple description elements with language // TODO: Should support multiple display-names elements with language // TODO: Should support multiple icon elements ???,Requirement,14
1229,Tomcat,// Set this before we de-register currently known naming resources to // avoid timing issues. Duplication de-registration is not an issue.,Defect,14
1230,Tomcat,// should not be permitted to access a protected resource // with the two Authenticators used in the remaining tests.,Test,14
1231,Tomcat,// Shouldn't be necessary but acts as a check that sub-classes are doing // what they are supposed to.,Requirement,14
1232,Tomcat,"// Shouldn't get used for good performance, but is needed for  // compatibility with Sun JDK 1.4.0",Design,14
1233,Tomcat,// Small hack until the Servlet API provides a way to do this.,Design,14
1234,Tomcat,// socket factory attriubtes ( XXX replace with normal setters ),Design,14
1235,Tomcat,// Some of these tests need this and it used statically so set it once,Test,14
1236,Tomcat,// Special handling for form-based logins to deal with the case where // a resource is protected for some HTTP methods but not protected for // GET which is used after authentication when redirecting to the // protected resource. // TODO: This is similar to the FormAuthenticator.matchRequest() logic //       Is there a way to remove the duplication?,Design,14
1237,Tomcat,"// SSL handshake require slow tasks - that will need to be executed in a  // thread anyways. Better to keep it simple ( the code is very complex ) -  // and do the initial handshake in a thread, not in the IO thread. // We'll need to unregister and register again from the selector.",Design,14
1238,Tomcat,"// SSL proxy - just connect and forward all packets // TODO: optimize, add error checking",Design,14
1239,Tomcat,// Status.CLOSED - unexpected // TODO,Requirement,14
1240,Tomcat,// Stream error // TODO Reset stream,Defect,14
1241,Tomcat,// Test should fail. Report what went wrong.,Test,14
1242,Tomcat,// The engine name is used as domain // XXX should we set it in init() ? It shouldn't matter,Design,14
1243,Tomcat,"// The run-time check below is needed because we don't want to omit inheritance // of ""EmptyVisitor"" and provide a thousand empty methods. // However, in terms of performance this would be a better idea. // If some new ""Node"" is defined in BCEL (such as some concrete ""Attribute""), we // want to know that this class has also to be adapted.",Design,14
1244,Tomcat,"// The static final fields above are used for the original static byte[] methods on Base64. // The private member fields below are used with the new streaming approach, which requires // some state be preserved between calls of encode() and decode().",Design,14
1245,Tomcat,// There is some duplication in the tests below - it is easier to // check the tests are complete this way.,Test,14
1246,Tomcat,// This field should only be used by Poller#run(),Design,14
1247,Tomcat,"// This is a bit more complicated, to avoid multiple reads/writes. // We'll read as much as possible - possible past frame end. This may // cost an extra copy - or even more complexity for dealing with slices // if we want to save the copy.",Design,14
1248,Tomcat,"// This is a generic error, and should only be used if a more // specific error is not available.",Defect,14
1249,Tomcat,// This is a hack that won't work generally as servlets are expected to // handle more than one request.,Design,14
1250,Tomcat,// This is currently only used with HTTP // Either: //  - this is an upgraded connection //  - the request line/headers have not been completely //    read,Defect,14
1251,Tomcat,"// this is quite different from catalina, where an ugly kludge was // used to use the same jsp servlet in 2 roles",Design,14
1252,Tomcat,// This method is deprecated and for good reason. This is // very risky code but is the only option at this point. // A *very* good reason for apps to do this clean-up // themselves.,Design,14
1253,Tomcat,// This should be a connection error,Defect,14
1254,Tomcat,"// This should trigger an error but currently passes. Once the JVM is // fixed, s/false/true/ and s/20/13/",Defect,14
1255,Tomcat,// TODO - Don't want to have to do this on every connection,Requirement,14
1256,Tomcat,// TODO - Get this form elsewhere,Requirement,14
1257,Tomcat,// TODO - Should never happen,Requirement,14
1258,Tomcat,// TODO 5.1.2 tests,Test,14
1259,Tomcat,// TODO add other attributes,Requirement,14
1260,Tomcat,// TODO add other attributes // TODO encapsulate state and other attribute display in parent,Design,14
1261,Tomcat,// TODO Auto-generated constructor stub,Design,14
1262,Tomcat,// TODO Can this be removed once all reads and writes are handled within // this class?,Design,14
1263,Tomcat,// TODO conditional,Requirement,14
1264,Tomcat,// TODO Copy headers // TODO Implement other required attributes // TODO Copy across / set other required attributes,Requirement,14
1265,Tomcat,// TODO Copy headers // TODO Implement other required attributes // TODO Copy across / set other required attributes // TODO Conditional request processing,Requirement,14
1266,Tomcat,// TODO Figure out why moving this to the awaitBytesHandler //      causes test failures.,Test,14
1267,Tomcat,"// TODO Figure out why this doesn't work. // assertEcho(result, ""20-"" + Integer.MAX_VALUE);",Requirement,14
1268,Tomcat,// TODO handle known multi-value headers,Requirement,14
1269,Tomcat,// TODO Handle this,Defect,14
1270,Tomcat,// TODO if validating and test On Borrow == true then pre-allocate for // performance,Test,14
1271,Tomcat,// TODO Implement a streamELResolver,Requirement,14
1272,Tomcat,// TODO Implement non-blocking reads. Should be as simple as replacing // true with block in the two lines below,Requirement,14
1273,Tomcat,// TODO Implement non-blocking writes,Requirement,14
1274,Tomcat,// TODO implement this option // assert True(sessionIdIsChanged == serverWillChangeSessid);,Requirement,14
1275,Tomcat,// TODO Insert the session into the method args,Design,14
1276,Tomcat,// TODO Insert throwable,Requirement,14
1277,Tomcat,// TODO Is there a better way to map SSL sessions to our sesison ID? // TODO The request.getAttribute() will cause a number of other SSL //      attribute to be populated. Is this a performance concern?,Design,14
1278,Tomcat,// TODO Log invalid header,Requirement,14
1279,Tomcat,// TODO Log this?,Requirement,14
1280,Tomcat,// TODO Masking should move to this method // NO-OP send so simply return the message unchanged.,Design,14
1281,Tomcat,// TODO Must block ?????,Requirement,14
1282,Tomcat,// TODO Need to actually implement merging of the descriptors here. //      I'm currently thinking quicksort followed by running //      through the sorted list to merge the events.,Requirement,14
1283,Tomcat,// TODO Not implemented,Requirement,14
1284,Tomcat,// TODO Remove this method entirely,Design,14
1285,Tomcat,// TODO Requires a switch to the Harmony based decoder to fix this // Should be //do Test UriDecoding,Test,14
1286,Tomcat,// TODO Review this once the additional resolvers have been implemented,Requirement,14
1287,Tomcat,// TODO Should never happen. ISE?,Requirement,14
1288,Tomcat,// TODO Should some resources be excluded from caching?,Requirement,14
1289,Tomcat,// TODO temporary workaround. In future JASPIC prefix will be removed,Design,14
1290,Tomcat,// TODO These being public is a temporary hack to simplify refactoring,Design,14
1291,Tomcat,// TODO Think about threading requirements for writing. This is not // currently thread safe and writing almost certainly needs to be.,Design,14
1292,Tomcat,// TODO This (and a lot of the surrounding code) needs to move // to RealmBase so authorisation will work. This is just a quick // hack to get authentication working.,Design,14
1293,Tomcat,// TODO This being public is a temporary hack to simplify refactoring,Design,14
1294,Tomcat,// TODO This is more complicated than pulling an object off a queue.,Design,14
1295,Tomcat,// TODO This is temporary until the state machine for a stream is // implemented,Requirement,14
1296,Tomcat,// TODO This needs to work for client and server side code,Design,14
1297,Tomcat,// TODO This should fail on invalid UTF-8 input but doesn't,Defect,14
1298,Tomcat,"// TODO This should pass once the bug is fixed // Assert.assertTrue(body, body.contains(""02-foo2""));",Defect,14
1299,Tomcat,"// TODO This should pass once the bug is fixed // Assert.assertTrue(body, body.contains(""05-foo2""));",Defect,14
1300,Tomcat,// TODO URLs returned by the Jar abstraction may be of the form jar:jar: which // is not a URL that can be resolved by the JRE. This should use the JarFactory // to construct and return a valid InputSource.,Design,14
1301,Tomcat,// TODO we should play nice and only set this if it's null,Defect,14
1302,Tomcat,// TODO Work-around bug in UTF8 decoder //@Test(expected=MalformedInputException.class),Design,14
1303,Tomcat,"// TODO: // We want a very sophisticated code examination here with good explanations // on where to look for an illegal instruction or such. // Only after that we should try to build an InstructionList and throw an // AssertionViolatedException if after our examination InstructionList building // still fails. // That examination should be implemented in a byte-oriented way, i.e. look for // an instruction, make sure its validity, count its length, find the next // instruction and so on.",Design,14
1304,Tomcat,// TODO: A number of the method calls below are synchronised. For //       something that may get called on every request that is a //       potential bottleneck.,Design,14
1305,Tomcat,// TODO: Better message,Design,14
1306,Tomcat,// TODO: check encoding name; set encoding on //       entity scanner,Requirement,14
1307,Tomcat,// TODO: concurrency ???,Requirement,14
1308,Tomcat,// TODO: configurable ? init-params ,Requirement,14
1309,Tomcat,"// TODO: do we need caching ? JMX is for management, it's not supposed to require lots of performance. // (Method)getAttMap.get( name );",Design,14
1310,Tomcat,// TODO: Duplicates code in SSLUtilBase. Consider //       refactoring to reduce duplication,Design,14
1311,Tomcat,// TODO: dynamic,Requirement,14
1312,Tomcat,// TODO: fix the build file to find the target dir // you can run this manually until this happens,Defect,14
1313,Tomcat,// TODO: implement caching!,Requirement,14
1314,Tomcat,// TODO: Implement compression of sent messages,Requirement,14
1315,Tomcat,// TODO: Is 1k the optimal value?,Requirement,14
1316,Tomcat,// TODO: it's easy to add support for more hosts - but is it  // really needed ?,Requirement,14
1317,Tomcat,// TODO: Lots of direct access to the socketWriteBuffer. //       Refactor to use socketBufferHandler,Design,14
1318,Tomcat,// TODO: move 'expiring objects' to a separate utility class // TODO: hook the background thread,Design,14
1319,Tomcat,// TODO: move the readLine functionality to base coyote IO,Design,14
1320,Tomcat,// TODO: Not supported.,Requirement,14
1321,Tomcat,// TODO: null these when finished to reduce memory used by closed stream,Design,14
1322,Tomcat,// TODO: Per frame extension handling is not currently supported.,Requirement,14
1323,Tomcat,// TODO: secure set at start ? ,Requirement,14
1324,Tomcat,"// TODO: send rst, error processing the stream.",Defect,14
1325,Tomcat,// TODO: serialize if not set,Defect,14
1326,Tomcat,// TODO: should have a separate method for switching to tls later.,Design,14
1327,Tomcat,// TODO: should we remove it ? It needs to be re-activated // later. //??,Design,14
1328,Tomcat,// TODO: size missmatches ?,Requirement,14
1329,Tomcat,// TODO: SSL really needs a thread.,Design,14
1330,Tomcat,// TODO: Test always accounting for changes in flow control windows even if //       the frame is in error.,Test,14
1331,Tomcat,// TODO: Test that set reserved bit is ignored.,Test,14
1332,Tomcat,TODO: Test for over-sized frames. Better located in tests for section 6?,Test,14
1333,Tomcat,// TODO: Tests for unexpected flags. Better located in tests for section 6?,Test,14
1334,Tomcat,// TODO: The above line is correct comparing to the vmspec2. But one could // make class file verification a bit stronger here by using the notion of // superinterfaces or even castability or assignment compatibility.,Defect,14
1335,Tomcat,// TODO: the even more brain-damaged ServletContextInitializer and ,Requirement,14
1336,Tomcat,// TODO: The method should already accessible here but the following // code seems to be necessary in some as yet not fully understood cases.,Design,14
1337,Tomcat,// TODO: The method should already be accessible here but the following // code seems to be necessary in some as yet not fully understood cases.,Design,14
1338,Tomcat,"// TODO: This can possibly only be checked when using Staerk-et-al's ""set of object types"" instead // of a single ""wider cast object type"" created during verification.",Design,14
1339,Tomcat,// TODO: This certificate setter can be removed once it is no longer // necessary to support the old configuration attributes (Tomcat 10?).,Requirement,14
1340,Tomcat,"// TODO: This class could either extend ByteBuffer, or better a ByteBuffer",Design,14
1341,Tomcat,"// TODO: This class could either extend ByteBuffer, or better a ByteBuffer inside",Design,14
1342,Tomcat,"// TODO: This is buggy, we check only the top-level return instructions this way. Maybe some maniac returns from a method when in a subroutine?",Defect,14
1343,Tomcat,"// TODO: this is from coyote - MUST be rewritten !!! // - cleaner // - chunked encoding for body // - buffer should be in a pool, etc.",Design,14
1344,Tomcat,// TODO: This is incomplete,Requirement,14
1345,Tomcat,// TODO: This isn't pretty but it works. Significant refactoring would //       be required to avoid the exception.,Design,14
1346,Tomcat,// TODO: This might not be unique,Requirement,14
1347,Tomcat,"// TODO: use CBuffer, recycle",Requirement,14
1348,Tomcat,"// TODO: we could override all methods and  // return recyclable cookies, if we really wanted",Design,14
1349,Tomcat,"// TODO: we may initiate multiple SPDY connections with each server // Sending frames is synchronized, receiving is muxed",Design,14
1350,Tomcat,// ToDo: Why doesn't remove repositories?,Design,14
1351,Tomcat,// TODO: Write more complete tests,Test,14
1352,Tomcat,"// Unable to determine the list of available protocols. This will // have been logged previously. // Use the configuredProtocols and hope they work. If not, an error // will be generated when the list is used. Not ideal but no more // can be done at this point.",Defect,14
1353,Tomcat,// Unused class index // Unused method index,Design,14
1354,Tomcat,// Unused class index // Unused name and type index,Design,14
1355,Tomcat,// Unused due to buggy client implementations,Requirement,14
1356,Tomcat,// Unused name index // Unused signature index,Requirement,14
1357,Tomcat,// we could allow 'locking' - I don't think this is  // a very useful optimization,Design,14
1358,Tomcat,"// we do it in a dedicated thread for memory leak protection, in // case some webapp code registers some ThreadLocals that they // forget to cleanup // TODO Figure out why DedicatedThreadExecutor hangs randomly in the //      unit tests if used here",Test,14
1359,Tomcat,"// Weird artifact - it should be cleaned up, but that may break something // and it won't gain us too much",Defect,14
1360,Tomcat,// We'll send the attribute change notifications to all listeners ( who care ) // The normal filtering can be used. // The problem is that there is no other way to add attribute change listeners // to a model mbean ( AFAIK ). I suppose the spec should be fixed.,Design,14
1361,Tomcat,// willDecode() method means this decoder may or may not // decode a message so need to carry on checking for // other matches,Design,14
1362,Tomcat,// Workaround for a&b&c encoding,Design,14
1363,Tomcat,// workaround for catalina weird mbeans - the declaring class is BaseModelMBean. // but this is the catalina class.,Design,14
1364,Tomcat,"// Workaround for certain files on platforms that use // EBCDIC encoding, when they are read through FileInputStream. // See commit message of rev.303915 for details // http://svn.apache.org/viewvc?view=revision&revision=303915",Design,14
1365,Tomcat,// Workaround for the J2SE 1.4.x classloading problem (under Solaris). // Class.forName(..) fails without creating class using new. // This is an ugly workaround. ,Design,14
1366,Tomcat,"// XXX - Fixed a bug here - value used to be output // inline, which is only okay if value is not an EL // expression. Also, key/value pairs for the // embed tag were not being generated correctly. // Double check that this is now the correct behavior.",Defect,14
1367,Tomcat,// XXX - Fixed a bug here - width and height can be set // dynamically. Double-check if this generation is correct.,Defect,14
1368,Tomcat,// XXX // need to be more specific about illegal arg,Design,14
1369,Tomcat,// XXX // should a length of 0 be an IllegalArgumentException,Defect,14
1370,Tomcat,"// XXX Arguments, loader !!!",Design,14
1371,Tomcat,// XXX FIXME // resolveRelativeUri and/or getResourceAsStream don't seem to properly // handle relative paths when dealing when home and getDocBase are set // the following is a workaround until these problems are resolved.,Design,14
1372,Tomcat,// XXX move message resources in this package,Design,14
1373,Tomcat,// XXX Move to util package,Design,14
1374,Tomcat,// XXX Need a better solution - to avoid the static,Design,14
1375,Tomcat,// XXX Not very clean...  Just a workaround,Design,14
1376,Tomcat,// XXX Optional: Wire additional public static methods implemented here,Design,14
1377,Tomcat,// XXX Should be moved to embedded,Design,14
1378,Tomcat,// XXX to implement,Requirement,14
1379,Tomcat,// XXX Unused // XXX Unused,Design,14
1380,Tomcat,"//bad: shouldn't mask an exception the following way: //   str = ""[cannot find message associated with key '"" + key + ""' due to "" + mre + ""]""; //     because it hides the fact that the String was missing //     from the calling code. //good: could just throw the exception (or wrap it in another) //      but that would probably cause much havoc on existing //      code. //better: consistent with container pattern to //      simply return null.  Calling code can then do //      a null check.",Design,14
1381,Tomcat,//FIXME Exception handling needs to be simpiler to what is in the StandardWrapperValue,Defect,14
1382,Tomcat,//FIXME: this causes crashes in the test suite //destroyPools();,Test,14
1383,Tomcat,"//hack, somehow this is not being set above",Design,14
1384,Tomcat,"//if we get here, see if we need to create one //this is not 100% accurate since it doesn't use a shared //atomic variable - a connection can become idle while we are creating  //a new connection",Defect,14
1385,Tomcat,"//J5TODO: Should param_annotations be an array of arrays? Rather than an array of lists, this // is more likely to suggest to the caller it is readonly (which a List does not). ",Defect,14
1386,Tomcat,"//return empty; // RET in dead code. ""empty"" would be the correct answer, but we know something about the surrounding project...",Defect,14
